JP Name,EN Name,Chat Command,PSO2 File,PSO2 Hash,Reboot Human,Reboot Human Hash,Reboot Cast Male, Reboot Cast Male Hash,Reboot Cast Female,Reboot Cast Female Hash,Reboot Fig,Reboot Fig Hash,PSO2 VFX,PSO2 VFX Hash,Reboot VFX,Reboot VFX Hash,Gender (Blank usually follows previous)
拍手,Clap,,actor/lobby_action/pl_la_008_claphands_f.ice,23afd544a806068f32fe14d2081cdaf0,character/motion/lobby_action/pl_la_008_claphands_f_std.ice,4f\01a2950b897f166a242d7a744578a2,character/motion/lobby_action/pl_la_008_claphands_f_cam.ice,ca\fe3e87e09931de4039acda9270a7e0,character/motion/lobby_action/pl_la_008_claphands_f_caf.ice,0c\2cc79711884f729f5f2a520dc85c11,character/motion/lobby_action/pl_la_008_claphands_f_base.ice,0f\45484b2189e7b00ca2e7e54bc22e87,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
座る１,Sit 1,sit1,actor/lobby_action/pl_la_200_sit_a_m.ice,cc5c1d7fa0255a13164249b795ebc6a5,character/motion/lobby_action/pl_la_200_sit_a_m_std.ice,74\96dcb35b103e3c8227fe62638a85a5,character/motion/lobby_action/pl_la_200_sit_a_m_cam.ice,12\e59abc8f3ee42af1a2bae8ca019333,character/motion/lobby_action/pl_la_200_sit_a_m_caf.ice,df\d05a718cae99a4f12b216552309023,character/motion/lobby_action/pl_la_200_sit_a_m_base.ice,a6\a4b0082dc5212b378176dd4be8afd3,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
座る１,Sit 1,,actor/lobby_action/pl_la_200_sit_a_f.ice,79058f34a53d9e5e1e0f685b9f19e207,character/motion/lobby_action/pl_la_200_sit_a_f_std.ice,a1\999fc0cdf9b05f4a2aa5c149689d9b,character/motion/lobby_action/pl_la_200_sit_a_f_cam.ice,2b\d907fc78c4cd510e428d311d605b24,character/motion/lobby_action/pl_la_200_sit_a_f_caf.ice,d4\6777e5ab1ce677259e9ab5cf664534,character/motion/lobby_action/pl_la_200_sit_a_f_base.ice,56\f17955ebbdaf64f428da0af02a5577,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
座る２,Sit 2,sit2,actor/lobby_action/pl_la_201_sit_b_m.ice,542a5977442ed2758d4dac783010e86a,character/motion/lobby_action/pl_la_201_sit_b_m_std.ice,17\fd0a2d2c42918767f559ccf7878186,character/motion/lobby_action/pl_la_201_sit_b_m_cam.ice,66\84a005778837c0143e164436425cee,character/motion/lobby_action/pl_la_201_sit_b_m_caf.ice,d9\28867c53807281090c9ab7a52e8197,character/motion/lobby_action/pl_la_201_sit_b_m_base.ice,70\167b57aa8d11fb12f102dec86fa613,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
座る２,Sit 2,,actor/lobby_action/pl_la_201_sit_b_f.ice,746717345d3c628fa3200ce8bf29a495,character/motion/lobby_action/pl_la_201_sit_b_f_std.ice,a4\f2b83cbb7170ff8b44c27a3d78be07,character/motion/lobby_action/pl_la_201_sit_b_f_cam.ice,f7\6a570588cd6d68051c992ed1842ed9,character/motion/lobby_action/pl_la_201_sit_b_f_caf.ice,9a\d9b384c66d6a9eb92ab1e31784811c,character/motion/lobby_action/pl_la_201_sit_b_f_base.ice,aa\44824733be8bae9daf7f389e0e6567,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
ポーズ１,Pose 1,pose1,actor/lobby_action/pl_la_208_pose_a_m.ice,9dbce7971c36d9c0a0829b6479a35926,character/motion/lobby_action/pl_la_208_pose_a_m_std.ice,03\294e4d2ea11addf8eeb292239793c5,character/motion/lobby_action/pl_la_208_pose_a_m_cam.ice,4c\0d010b00a8510cbe8eca8e1f8f3102,character/motion/lobby_action/pl_la_208_pose_a_m_caf.ice,54\f8400e4903545cc00f18512bb997dc,character/motion/lobby_action/pl_la_208_pose_a_m_base.ice,62\67dc88a1f9c58fce1891ea53a89e85,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
ポーズ１,Pose 1,,actor/lobby_action/pl_la_208_pose_a_f.ice,47407281f0b00d610a4087dc661b304e,character/motion/lobby_action/pl_la_208_pose_a_f_std.ice,80\50dff4e1a3f5cfca30e92ff1b00770,character/motion/lobby_action/pl_la_208_pose_a_f_cam.ice,be\8288066d9ac86cd4459f37c421a929,character/motion/lobby_action/pl_la_208_pose_a_f_caf.ice,5d\924917f18c73680ff4cda0a0914f15,character/motion/lobby_action/pl_la_208_pose_a_f_base.ice,a6\51b7341f43a6a209b950d1d819397e,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
ポーズ２,Pose 2,pose2,actor/lobby_action/pl_la_209_pose_b_m.ice,6dbdec11c62d5f560082a445032a4930,character/motion/lobby_action/pl_la_209_pose_b_m_std.ice,b2\03edf4754d9182d7926fa1aea8cf44,character/motion/lobby_action/pl_la_209_pose_b_m_cam.ice,ed\ada3d74a67cdb830828b7d6f69c13e,character/motion/lobby_action/pl_la_209_pose_b_m_caf.ice,13\fc542e8859a28a623bd03ea68664a9,character/motion/lobby_action/pl_la_209_pose_b_m_base.ice,81\28aeef9673adca8036eabc83c82854,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
ポーズ２,Pose 2,,actor/lobby_action/pl_la_209_pose_b_f.ice,c74cd347f3b064d95dc5aa9831be75a2,character/motion/lobby_action/pl_la_209_pose_b_f_std.ice,34\b9fef955505e536968953a01f9aa2c,character/motion/lobby_action/pl_la_209_pose_b_f_cam.ice,40\db148397edccf6b6e07ced83f3e576,character/motion/lobby_action/pl_la_209_pose_b_f_caf.ice,62\68b110a17351f2e8e4ec7adf5aa328,character/motion/lobby_action/pl_la_209_pose_b_f_base.ice,55\ad5f402a04a2b69aa8fee486a1263c,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
ダンス１,Dance 1,dance1,actor/lobby_action/pl_la_204_dance_a_m.ice,ba660f56c010fdaae3deea295961fc9c,character/motion/lobby_action/pl_la_204_dance_a_m_std.ice,ab\57480bef3a40fdbb6dd7b094b3b764,character/motion/lobby_action/pl_la_204_dance_a_m_cam.ice,05\02d2f901e1d64c491c9f30c3af12d5,character/motion/lobby_action/pl_la_204_dance_a_m_caf.ice,26\c23254941f18a2d146c85610e4eda1,character/motion/lobby_action/pl_la_204_dance_a_m_base.ice,64\4ab8a5d4cdb0f3622f5d0ca1a6428c,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
ダンス１,Dance 1,,actor/lobby_action/pl_la_204_dance_a_f.ice,12b12eae69ff579c4e17b511be55485c,character/motion/lobby_action/pl_la_204_dance_a_f_std.ice,5c\28fda7f8811d9333cd3bf2aa4fd5fa,character/motion/lobby_action/pl_la_204_dance_a_f_cam.ice,a3\fd62d53414b5345f7e367ca4ad6f57,character/motion/lobby_action/pl_la_204_dance_a_f_caf.ice,0b\b53529486b980fdfd035abe8b851a0,character/motion/lobby_action/pl_la_204_dance_a_f_base.ice,bf\3ba62b922f6b586acd4da937c85adf,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
ダンス２,Dance 2,dance2,actor/lobby_action/pl_la_205_dance_b_m.ice,b758f13f128d55b985355e9966a6f6ef,character/motion/lobby_action/pl_la_205_dance_b_m_std.ice,52\9ab64f97afc7c1140749ab4ff1b52b,character/motion/lobby_action/pl_la_205_dance_b_m_cam.ice,84\c673ca55bf6104f02c0c2243479aea,character/motion/lobby_action/pl_la_205_dance_b_m_caf.ice,63\cf0b10646e67f8059ed50b145f3e17,character/motion/lobby_action/pl_la_205_dance_b_m_base.ice,b7\798051a8c3f504aa517489a8baf658,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
ダンス２,Dance 2,,actor/lobby_action/pl_la_205_dance_b_f.ice,cf805eab036d99fba3185b626bafd7dd,character/motion/lobby_action/pl_la_205_dance_b_f_std.ice,74\740550fcf162d3a48153e2fa05ab52,character/motion/lobby_action/pl_la_205_dance_b_f_cam.ice,38\754360fe74a2ec7c7c0bd499e5ca4c,character/motion/lobby_action/pl_la_205_dance_b_f_caf.ice,8d\f29135a25ef7032ded06ee447f7c57,character/motion/lobby_action/pl_la_205_dance_b_f_base.ice,6f\f7dfa9cac01ec574237df60be43fec,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
任せろ！,Leave it to me!,liveit,actor/lobby_action/pl_la_016_liveit_m.ice,95da034a4fb658795c8e922feeea326e,character/motion/lobby_action/pl_la_016_liveit_m_std.ice,f6\8068597d610c66d2310f20cd64f356,character/motion/lobby_action/pl_la_016_liveit_m_cam.ice,3f\efe8588838af0129e91d1fa64b51a1,character/motion/lobby_action/pl_la_016_liveit_m_caf.ice,66\3dbef5165c872abca039592cbfe078,character/motion/lobby_action/pl_la_016_liveit_m_base.ice,9d\255bb09b39c1d4d3442c841cb61391,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
任せろ！,Leave it to me!,,actor/lobby_action/pl_la_016_liveit_f.ice,d1b2d595e3356a83bb72862fef883cb3,character/motion/lobby_action/pl_la_016_liveit_f_std.ice,86\562519239ab9a8abcf2c659d78f3df,character/motion/lobby_action/pl_la_016_liveit_f_cam.ice,52\409ed8bb2b497366d78c026aa8b05d,character/motion/lobby_action/pl_la_016_liveit_f_caf.ice,ae\d0fecfcaf89b6cd3805a1a2020d959,character/motion/lobby_action/pl_la_016_liveit_f_base.ice,ad\30733586fd14901d1e68204b08897a,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
イヤイヤ,Deny,deny,actor/lobby_action/pl_la_017_nono_m.ice,b57ed56fe4c7eb9f6bb82ac138175731,character/motion/lobby_action/pl_la_017_nono_m_std.ice,4b\213076829e548623af3c72f7130c54,character/motion/lobby_action/pl_la_017_nono_m_cam.ice,ab\7a887b1cc2582f4faa5daa780951c8,character/motion/lobby_action/pl_la_017_nono_m_caf.ice,75\32297f49abe466603ee73299a80598,character/motion/lobby_action/pl_la_017_nono_m_base.ice,9e\b76338d130a53d21202f6e26fd14b8,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
イヤイヤ,Deny,,actor/lobby_action/pl_la_017_nono_f.ice,a70eeef9fa3d3d9cc64ff4e40b375ac5,character/motion/lobby_action/pl_la_017_nono_f_std.ice,83\3c4e6e83cdb9ea4343b72c503dd11a,character/motion/lobby_action/pl_la_017_nono_f_cam.ice,af\4a80c13229e429bb1d8971fc4881d5,character/motion/lobby_action/pl_la_017_nono_f_caf.ice,e8\f50ca349622bf2181cf2bb64807351,character/motion/lobby_action/pl_la_017_nono_f_base.ice,f9\bd3f63cd80ea635de46c6144a7a4db,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
不調,Under the Weather,tired,actor/lobby_action/pl_la_018_languid_m.ice,898e1b83417ef73dcdf53fc471554337,character/motion/lobby_action/pl_la_018_languid_m_std.ice,23\bd1b5680d9ab64d340724c55d7bfd7,character/motion/lobby_action/pl_la_018_languid_m_cam.ice,3a\f91c8390fe8d35f485f0306b43784a,character/motion/lobby_action/pl_la_018_languid_m_caf.ice,b1\e17d7b3bf368c65fff58f960bffc58,character/motion/lobby_action/pl_la_018_languid_m_base.ice,25\b7b3d2ee33a0de495add806762b1d9,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
不調,Under the Weather,,actor/lobby_action/pl_la_018_languid_f.ice,926dff163dd0cd33fe8414397b6bd83f,character/motion/lobby_action/pl_la_018_languid_f_std.ice,f1\7172734225365ca40fcf958d355a6b,character/motion/lobby_action/pl_la_018_languid_f_cam.ice,b4\57da771dbfb04133ad0d9e82d62f85,character/motion/lobby_action/pl_la_018_languid_f_caf.ice,0f\4bcfdf435053cc528d7726013a5499,character/motion/lobby_action/pl_la_018_languid_f_base.ice,d4\b1dbedf626776b541595d05a848eef,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
喜ぶ,Thrilled,happy,actor/lobby_action/pl_la_100_happy_m.ice,2631f0ac514c08f77bdd4d13b8e4ff43,character/motion/lobby_action/pl_la_100_happy_m_std.ice,90\7c4cf7ca962251d264be3bda63d379,character/motion/lobby_action/pl_la_100_happy_m_cam.ice,be\be2bfcc2b31f7c324af37ab8e75db2,character/motion/lobby_action/pl_la_100_happy_m_caf.ice,2e\20c7d6fe8ee30c3a73afbec5babadd,character/motion/lobby_action/pl_la_100_happy_m_base.ice,da\4ba612f33306287ee929055b05ccb0,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
喜ぶ,Thrilled,,actor/lobby_action/pl_la_100_happy_f.ice,5d1914bc0989c30632439ab2f1c0c87f,character/motion/lobby_action/pl_la_100_happy_f_std.ice,70\53cdfc69c41783f1ee90b2bc25d104,character/motion/lobby_action/pl_la_100_happy_f_cam.ice,d2\63fba11d12b707ac5463908bf70a9b,character/motion/lobby_action/pl_la_100_happy_f_caf.ice,ed\e6e30503de46f29cb5a0b6c019ed70,character/motion/lobby_action/pl_la_100_happy_f_base.ice,16\e92e6d40fcd21cea1da09cd923f1ff,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
怒る,Angry,angry,actor/lobby_action/pl_la_101_angrry_m.ice,5c8d48072fc629c1d30f31630d3cd49e,character/motion/lobby_action/pl_la_101_angrry_m_std.ice,a2\6ba482ac636868bdbf88197b143351,character/motion/lobby_action/pl_la_101_angrry_m_cam.ice,84\487618b8edbca550a816ea1454e6a5,character/motion/lobby_action/pl_la_101_angrry_m_caf.ice,58\48379ff6277e439df7aa0bd919a9c0,character/motion/lobby_action/pl_la_101_angrry_m_base.ice,7c\45b914a1dcda209b76db0bad211d52,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
怒る,Angry,,actor/lobby_action/pl_la_101_angrry_f.ice,a8b00c9697dc7213c8f02a8863690c01,character/motion/lobby_action/pl_la_101_angrry_f_std.ice,2b\6a8465d06a0a14513819f4fc9ab759,character/motion/lobby_action/pl_la_101_angrry_f_cam.ice,ac\4b085c1ffa6ae2a6031e05b8447649,character/motion/lobby_action/pl_la_101_angrry_f_caf.ice,60\5caca0a3a583fc89f2e940eb6a3ae3,character/motion/lobby_action/pl_la_101_angrry_f_base.ice,b4\5c6adf55fa1028bc8430292c36c0fe,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
悲しい,Sad,sad,actor/lobby_action/pl_la_102_sad_m.ice,fd0fc8ee131523c2d4776dc0185dc922,character/motion/lobby_action/pl_la_102_sad_m_std.ice,3b\64657d3e10ee5177f41bfb22fdcba0,character/motion/lobby_action/pl_la_102_sad_m_cam.ice,de\45b13bc5e4ffd2e73654c4b8b5d6da,character/motion/lobby_action/pl_la_102_sad_m_caf.ice,e6\3ece5484ae05223db2fdf906dae88a,character/motion/lobby_action/pl_la_102_sad_m_base.ice,ff\04643ac80df15a93732a75738eff37,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
悲しい,Sad,,actor/lobby_action/pl_la_102_sad_f.ice,3fc0f0e165fb14af830a9df9494ae7d0,character/motion/lobby_action/pl_la_102_sad_f_std.ice,90\aac512b2b6fa3f9a0415c7ed364af2,character/motion/lobby_action/pl_la_102_sad_f_cam.ice,b1\c25c1acfed3fc1c2d6d09e9ab57449,character/motion/lobby_action/pl_la_102_sad_f_caf.ice,ad\6654b13f524fe43de6bf7a5650a6af,character/motion/lobby_action/pl_la_102_sad_f_base.ice,76\5dae693480a8b3b88aff3ad95b6de4,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
ウキウキ,High Spirits,fun,actor/lobby_action/pl_la_103_fun_m.ice,8828b661b152ec4fd0e4e6eec723f388,character/motion/lobby_action/pl_la_103_fun_m_std.ice,99\ba6b1adbb8f907176e67a06f5e0e43,character/motion/lobby_action/pl_la_103_fun_m_cam.ice,ef\63b2574980d8cd909b4c8a07eddd8d,character/motion/lobby_action/pl_la_103_fun_m_caf.ice,7d\8f090317f4e76783c224651c587490,character/motion/lobby_action/pl_la_103_fun_m_base.ice,a1\4ca573aa24589e26fa1c49f4789350,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
ウキウキ,High Spirits,,actor/lobby_action/pl_la_103_fun_f.ice,e826aef0dfbab37d917a28366fb4f602,character/motion/lobby_action/pl_la_103_fun_f_std.ice,92\86c8256311637423e01af955ed4b52,character/motion/lobby_action/pl_la_103_fun_f_cam.ice,e8\f09c4e26fbcc84755f87f9d8e51580,character/motion/lobby_action/pl_la_103_fun_f_caf.ice,ae\16ad50e395531bae501c598a6bb2a0,character/motion/lobby_action/pl_la_103_fun_f_base.ice,74\2d2a3b897eeef4547b95948b1ce0e5,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
呆れる,Fed Up,disgust,actor/lobby_action/pl_la_104_disgust_m.ice,85ae6560d5e6cbfb300a986f273dedfd,character/motion/lobby_action/pl_la_104_disgust_m_std.ice,58\9dd2f5894fe9d492524fd4cfa7babf,character/motion/lobby_action/pl_la_104_disgust_m_cam.ice,50\bb070dedb0b063c494b64f2ec8895d,character/motion/lobby_action/pl_la_104_disgust_m_caf.ice,1d\07f8bb4e167b8e872886165c143602,character/motion/lobby_action/pl_la_104_disgust_m_base.ice,4f\1739f1e6f0f59d7692e7419c8ff2f1,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
呆れる,Fed Up,,actor/lobby_action/pl_la_104_disgust_f.ice,0577fb684a6763cdf7ccc21bab9698ae,character/motion/lobby_action/pl_la_104_disgust_f_std.ice,0f\87645a368c3f24b21f547ef1ffb681,character/motion/lobby_action/pl_la_104_disgust_f_cam.ice,3f\01ae06d183f5109eed994b6c7addd3,character/motion/lobby_action/pl_la_104_disgust_f_caf.ice,b5\146cd71a674bf78e6a2013cc01d00f,character/motion/lobby_action/pl_la_104_disgust_f_base.ice,e4\9210eea7e82b85ee1b5303b8bee2cf,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
悩む,Worried,worry,actor/lobby_action/pl_la_105_worry_m.ice,69a53a2f727111ae187618cbf034455e,character/motion/lobby_action/pl_la_105_worry_m_std.ice,53\8ae9498315a19b9479a2a22e9174a2,character/motion/lobby_action/pl_la_105_worry_m_cam.ice,ae\1ea4e805648183ddb3ce199ce243ed,character/motion/lobby_action/pl_la_105_worry_m_caf.ice,c8\a6ac18b039ea9e07fdc178c9cd120f,character/motion/lobby_action/pl_la_105_worry_m_base.ice,a6\72300696c137630b066aca10bde375,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
悩む,Worried,,actor/lobby_action/pl_la_105_worry_f.ice,c8ed692a3612adbf56957011a2e3ae2a,character/motion/lobby_action/pl_la_105_worry_f_std.ice,cd\f62b5699054f3de16c57fb662d8271,character/motion/lobby_action/pl_la_105_worry_f_cam.ice,f8\386e7fcbd22f7ae71adfd8a312e0ca,character/motion/lobby_action/pl_la_105_worry_f_caf.ice,96\263898ed6b294fce4d7856e21c6d56,character/motion/lobby_action/pl_la_105_worry_f_base.ice,0b\572933bb7cb79f52525dcd680d9f0a,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
照れる,Embarrassed,shy,actor/lobby_action/pl_la_106_shy_m.ice,3de1e8bfb822c2ac04e29dc5e64bf389,character/motion/lobby_action/pl_la_106_shy_m_std.ice,23\aad5be2690a0ed43bcc58b6b0a6881,character/motion/lobby_action/pl_la_106_shy_m_cam.ice,ba\790615a65c60029637c543f943accf,character/motion/lobby_action/pl_la_106_shy_m_caf.ice,ba\24b8a273230d76b779448ab36ebab2,character/motion/lobby_action/pl_la_106_shy_m_base.ice,d4\8feac875aa6c388aab925214ac29f1,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
照れる,Embarrassed,,actor/lobby_action/pl_la_106_shy_f.ice,90c29100f18dea93312d565fad6920e5,character/motion/lobby_action/pl_la_106_shy_f_std.ice,02\16666fb27282d113067ad8553a1103,character/motion/lobby_action/pl_la_106_shy_f_cam.ice,91\81e87f09ae71bd4ba8ede0134ff7e7,character/motion/lobby_action/pl_la_106_shy_f_caf.ice,d6\221032de1e495c4c202c28dea95d51,character/motion/lobby_action/pl_la_106_shy_f_base.ice,29\e3d0bc5af58f5ce296c917712c29e9,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
驚き,Shock,surprise,actor/lobby_action/pl_la_107_surprise_m.ice,b355dad6833cd2c4d6b48abf2c00683c,character/motion/lobby_action/pl_la_107_surprise_m_std.ice,38\bfe51d3b3d7b3ed466451a65e87900,character/motion/lobby_action/pl_la_107_surprise_m_cam.ice,03\939db643c5afeb65d2a29c6d4dd078,character/motion/lobby_action/pl_la_107_surprise_m_caf.ice,7a\9d851a69418d0c82bb037548aec2b8,character/motion/lobby_action/pl_la_107_surprise_m_base.ice,d7\185ef39bac6d517e9133559dd0ae60,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
驚き,Shock,,actor/lobby_action/pl_la_107_surprise_f.ice,5b34ef5ba6ba1164c3842e2dcd7b1591,character/motion/lobby_action/pl_la_107_surprise_f_std.ice,ee\4c165f925813f0aec710e39975ab25,character/motion/lobby_action/pl_la_107_surprise_f_cam.ice,80\d6a47bf96b444e7ba0bc30d8b5f6d9,character/motion/lobby_action/pl_la_107_surprise_f_caf.ice,81\8ff024483e2b43ce0eda051e1cce79,character/motion/lobby_action/pl_la_107_surprise_f_base.ice,1b\2cb5335ba699c0e9b32265a0a03984,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
地団駄,Frustrated,frustrated,actor/lobby_action/pl_la_108_frustration_m.ice,7b93b815010398a1fccee2495cb8a1de,character/motion/lobby_action/pl_la_108_frustration_m_std.ice,52\f5ee8abc1e8676b977f8916c0840c1,character/motion/lobby_action/pl_la_108_frustration_m_cam.ice,ed\5931a8a21483c9f3aa04a9e0c218b0,character/motion/lobby_action/pl_la_108_frustration_m_caf.ice,84\c693479ae30ba799cb2eb60964f251,character/motion/lobby_action/pl_la_108_frustration_m_base.ice,c0\c8a1d74886ef3ae77fcb6fdc01cb3e,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
地団駄,Frustrated,,actor/lobby_action/pl_la_108_frustration_f.ice,20432bd29a3bb2092cd5cdfc7d8f7dc5,character/motion/lobby_action/pl_la_108_frustration_f_std.ice,60\b91f7725f05723895e9973322f96df,character/motion/lobby_action/pl_la_108_frustration_f_cam.ice,8b\27a96c7e9fcd3608a3880c9148853d,character/motion/lobby_action/pl_la_108_frustration_f_caf.ice,0c\3c95a8a3d1fdf16322fdb917d39a93,character/motion/lobby_action/pl_la_108_frustration_f_base.ice,e7\11f8b1e67ac7567b0bc787ad1900a5,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
泣く,Cry,cry,actor/lobby_action/pl_la_109_cry_m.ice,7b504d41b3b86ac12dc0062b478a4817,character/motion/lobby_action/pl_la_109_cry_m_std.ice,91\9dec4f9522cefa1e031ceb531de9a8,character/motion/lobby_action/pl_la_109_cry_m_cam.ice,29\1f50b0fffcdd0f70404db0ab35e956,character/motion/lobby_action/pl_la_109_cry_m_caf.ice,d6\2be4d65515902d65b4858339b71b8c,character/motion/lobby_action/pl_la_109_cry_m_base.ice,ea\a6231ac70c870937602acef8de99d3,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
