Japanese Name,English Name,Id,Icon,Normal Quality,High Quality,Bone 1,Bone 2,Bone 3,Bone 4,Bone 5,Bone 6,Bone 7,Bone 8,Bone 9,Bone 10,Bone 11,Bone 12,Bone 13,Bone 14,Bone 15,Bone 16,Effect Name
ミラセリアヘッドギアＢ,Miraseria Headgear B,412,6ab29ddb254da3cf8885563d20877e95,db69450aa143e946b71adb11d8ad9d73,,head,,,,,root,,,,,,,,,,,
[Unnamed 420],,420,939f3d94053fe06b2a78ef9e36e9e73a,f3273380256bd4fcf24629cc43984d41,,head,,,,,root,,,,,,,,,,,
[Unnamed 450],,450,ab42ee2d904f3e8d571a4148a1066af3,af5e3cbeeaa89e6b6b147553c3070200,,head,,,,,root,,,,,,,,,,,
[Unnamed 451],,451,31ff785d922f9e0c9b9dc53766fa3a2e,72413b5273b56c3dc72d10ec1a3d3dd4,,spine2,neck,head,l_clavicle,,root,neck_attach,head_attach,l_clavicle_attach,,,,,,,,
[Unnamed 500],,500,32dda71e60e0f223123453f967de99a3,24875615eafbb9d8de69aaef4d12d51e,,head,,,,,root,,,,,,,,,,,
[Unnamed 1000],,1000,2422ae9baaa3ebdb8b9264485df3b502,,,headtop_efhd,,,,,root,,,,,,,,,,,
[Unnamed 1001],,1001,f82c9917a2d416da0537a9d15b2549c1,,,headtop_efhd,,,,,root,,,,,,,,,,,
[Unnamed 1002],,1002,949bd0ec07a4b54d11a363195c963a4f,,,headtop_efhd,,,,,root,,,,,,,,,,,
エレファントヘッド,Elephant Head,1010,267e496efd9953f8a611020832095432,39ae90ed195665ef72769a4996349ef1,,headtop_efhd,,,,,root,,,,,,,,,,,
ホワイトライオンヘッド,White Lion Head,1020,7c9b3de3445e84101cfa2cfc57528d86,fb85294ae10903a8fcce7978604df830,,headtop_efhd,,,,,root,,,,,,,,,,,
[Unnamed 1030],,1030,4a73103aba8d59515f5ee23cf857e150,,,headtop_efhd,,,,,root,,,,,,,,,,,
バロンマスク,Barong Mask,1040,38b1e0780ed4d6a81d371f4ffcf2301d,868abb4c9ef69ced2bfdf624ad42a275,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
[Unnamed 1050],,1050,3cb72d04910a6a4317aeafc354d7e3c7,,,spine2,,,,,root,,,,,,,,,,,
[Unnamed 1051],,1051,629996721f9d88e1c607d911d8beac98,,,spine2,,,,,root,,,,,,,,,,,
[Unnamed 1052],,1052,a226cf33404804c5a40392b8e6428149,,,spine2,,,,,root,,,,,,,,,,,
[Unnamed 1053],,1053,7b4e59370e5a90963631a1e85d66295a,,,spine2,,,,,root,,,,,,,,,,,
[Unnamed 1060],,1060,5ccf37e612d2503fe4442fde6ff11662,,,headtop_efhd,,,,,root,,,,,,,,,,,
[Unnamed 1070],,1070,82e4d63c298f2056419f1fd72f710604,,,headtop_efhd,,,,,root,,,,,,,,,,,
[Unnamed 1080],,1080,ec34b24850c0b9c7db4686ee99b210fe,,,headtop_efhd,,,,,root,,,,,,,,,,,
[Unnamed 1090],,1090,960fd989452f2ceb5e3bf222846dc661,,,headtop_efhd,,,,,root,,,,,,,,,,,
羽衣飾り,Angelic Raiment Sash,1100,307a15be5217db6df2c749599bc975b0,894d60228f13c82973d9a53f4f92b358,,spine1_efce,,,,,root,,,,,,,,,,,
[Unnamed 1110],,1110,7abb396feeae4439fb4474cd4bc61850,,,headtop_efhd,,,,,root,,,,,,,,,,,
フリートキャップ,Fleet Cap,1111,d00d51a03a21a3af6a2afdd247092d1b,163140cb08e21be54f2b49d3171f0c2d,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
フリートキャップＢ,Fleet Cap B,1112,f38b8854b0d2fccf10b0e47b7bf15b90,c19089d7ce19ae4a75c307980e00d2f0,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
フリートキャップＣ,Fleet Cap C,1113,d3f86152400b87f7b2c7ea545657db83,528bd40ddde37aade5d197e0d9c07590,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
[Unnamed 1120],,1120,aacc183cd63d487994d21f69f5a24b24,,,headtop_efhd,,,,,root,,,,,,,,,,,
マリーネキャップ,Marine Cap,1121,c5abd116915917692940ace69db471d4,47958a339cb165bab3ecf7cb07a77636,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
マリーネキャップＢ,Marine Cap B,1122,82246532b75f37ff285201a334ce9160,0b4e4b1b54f134a852390041c0ece9a3,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
マリーネキャップＣ,Marine Cap C,1123,095356fccde71aa1224b005c16c7d055,0151e7e63645136fe6a3d31d8613e88f,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
[Unnamed 1130],,1130,27e8cf4d175b8559b0233e57a5272a5a,,,headtop_efhd,,,,,root,,,,,,,,,,,
ホーンヘッドギア,Horn Headgear,1131,3c284f3b3f1f54e1577e0eea33ce1bab,25ccbda3c8b782b0fa64d31c93c6542a,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
[Unnamed 1140],,1140,0d03d6b99d369227755ca63de4d8f3d1,,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
エレファントヘッドギア,Elephant Headgear,1141,04fa1f06fe158e4d5bd1396b02a57012,c38c7fb8a0c792311cf2e21869b29ba7,,head2,head2,head2,,,root,pos_l,pos_r,,,,,,,,,
[Unnamed 1150],,1150,d53f9e28cd89428d05a1aa1616f349c6,,,c_backadd,c_backadd,c_backadd,,,root,pos_l,pos_r,,,,,,,,,
テトラシールド,Tetra Shield,1151,b8b65767d1b2da126272e62ce1a4be4a,db03fcf6dc06e570689445c3ad423572,,c_backadd,c_backadd,c_backadd,,,root,pos_l,pos_r,,,,,,,,,
[Unnamed 1160],,1160,5c50650e4d85f187c57c16513d917643,,,headtop_efhd,,,,,root,,,,,,,,,,,
[Unnamed 1161],,1161,ffa87b1af1ac8a2e3b2c36cb27b7d76a,,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
フラムティアラ,Fulham Tiara,1162,db7d067da1b77147f87b50f069694492,5648d59fbdd87a127ebfb981ea0f131f,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
フラムピアス,Fulham Earrings,1163,63a817bdaabdce9f82adbb6b06fc8142,f6a0801c236ff7e870c39b1dd624cca3,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
[Unnamed 1170],,1170,5ea1f4c2c995105cee3a98819f9f768e,,,c_backadd,c_backadd,c_backadd,,,root,pos_l,pos_r,,,,,,,,,
竜の翼,Dragon's Wings,1171,fd2ba4102d6554fadafb9721932dc00d,bdbc8e3b22f9e4505f521402024b55d2,,c_backadd,c_backadd,c_backadd,,,root,pos_l,pos_r,,,,,,,,,
竜の翼Ｂ,Dragon's Wings B,1172,241eccd6f2ede057b80a537e397a2e51,897bb4d22ae1d8594c064aceb2aeb376,,c_backadd,c_backadd,c_backadd,,,root,pos_l,pos_r,,,,,,,,,
[Unnamed 1180],,1180,4f6e6c09833528245076690282738b9d,,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
竜の角,Dragon's Horns,1181,69f4a0fdf413121d05bcf27a39a7296d,72b24c7fb3dfcb6b9dc788dadefa986d,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
竜の角Ｂ,Dragon's Horns B,1182,d9d3b23b2d6d5f30ad3c3ccf5c2b1edc,f8f333f6e190fd6ad1a963a5ba35a58e,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
[Unnamed 1190],,1190,be703803f123432c50a110757d1686e6,,,spine1_efce,,,,,root,,,,,,,,,,,
竜の尻尾,Dragon's Tail,1191,f9edf398e6b86f8d895626f02badcdcf,e7896725ced63576f1a8485dc99080fb,,spine1_efce,,,,,root,,,,,,,,,,,
竜の尻尾Ｂ,Dragon's Tail B,1192,8c20ac573eaae0d39fe4bb397b9e5003,2e7a6e21cee5bfb91c4da610e2c67348,,spine1_efce,,,,,root,,,,,,,,,,,
[Unnamed 1200],,1200,a244cd31df2e27496a9a9e82394ee8f9,,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
[Unnamed 1210],,1210,4f2e15a37e77e01a6721ee036d58b636,,,head2,,,,,root,,,,,,,,,,,
[Unnamed 1211],,1211,c359f622900fa91983cff6267bc4bfbc,,,head2,,,,,root,,,,,,,,,,,
[Unnamed 1220],,1220,d8f566a97f3f22f6792c6859d84690ee,,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
マーセナリーバイザー,Mercenary Visor,1221,1da97386e7054cf0a84483df047e770e,318d4a044f2512b620c65d4231b356fa,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
マーセナリーバイザーＢ,Mercenary Visor B,1222,87463e20ac92f18ac8d17ab2ad2f0167,4ad2fd0f6c8bb4133960aac545d335ce,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
[Unnamed 1230],,1230,418a5626d74e371508d0622571e6b2fb,,,head2,,,,,root,,,,,,,,,,,
[Unnamed 1231],,1231,f7fa58b7f7b24244facb1cd3f3588c77,,,head2,,,,,root,,,,,,,,,,,
[Unnamed 1232],,1232,9f4395bf0b42a792a76af891ecb30e32,,,head2,,,,,root,,,,,,,,,,,
[Unnamed 1240],,1240,4c15b39c5d9e290cdd0d0b798d5fff74,,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
アルキュリアショルダーＡ,Alcuria Shoulder Guards A,1250,34b11abad5ef916eef662100373bd7d6,097d63e82e4da7ec8614aa21beaed7fe,,spine2,l_upperarm,r_upperarm,,,root,l_upperarm_attach,r_upperarm_attach,,,,,,,,,
アルキュリアショルダーＢ,Alcuria Shoulder Guards B,1251,92be07c5eed7350704025770d3ada045,1ab9bb07f4f4e661fcbe2a63f136221d,,spine2,l_upperarm,r_upperarm,,,root,l_upperarm_attach,r_upperarm_attach,,,,,,,,,
アルキュリアショルダーＣ,Alcuria Shoulder Guards C,1252,d05a3ac6df91dd273696e12588c978ca,118a071a05b81f7708d2847ca41eaa68,,spine2,l_upperarm,r_upperarm,,,root,l_upperarm_attach,r_upperarm_attach,,,,,,,,,
[Unnamed 2000],,2000,c6c88853c6391230810552f20369f480,,,headtop_efhd,,,,,root,,,,,,,,,,,
武人笠,Warrior's Hat,2001,fe15a86afb6df152b7c87391669b447b,5dd5876ecd40d2bf79168b8c120f0f30,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
[Unnamed 2010],,2010,bd43e39f9507ac07c42c4c0ec961828f,,,headtop_efhd,,,,,root,,,,,,,,,,,
[Unnamed 2011],,2011,039d60904f2b3abab08b6d422864e0c6,,,headtop_efhd,,,,,root,,,,,,,,,,,
クジャクカンムリ　赤,Peacock Crown: Red,2012,41f150dde24134f64719afaad064b4ce,bd89b935cb5a004df5fd913ac0d0fd70,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
クジャクカンムリ　黄,Peacock Crown: Yellow,2013,a4293e52522f266a03450af6e631e3ab,4c47bdfb7f6de5d0ecae35024cd10adf,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
軍師帽　黒,Tactician Cap: Black,2020,b48a5e200cc99e28d79553fc18d25e9b,068cceb11a6f05453d064d0b0cad2fe2,,headtop_efhd,,,,,root,,,,,,,,,,,
軍師帽,Tactician Cap,2021,9dc38a6cca6e2700695a186d192f00ef,c15fda198ca01b168a4504ae165936c5,,headtop_efhd,,,,,root,,,,,,,,,,,
軍師帽　赤,Tactician Cap: Red,2022,1e570c9dc25a3b350294e81aa6d3cebf,6d8e015cc226b59e50a09f2d2ac55e9a,,headtop_efhd,,,,,root,,,,,,,,,,,
[Unnamed 2030],,2030,41957111e968f12bdd189ccaf4059446,,,headtop_efhd,,,,,root,,,,,,,,,,,
パンダキャップ,Panda Cap,2031,eb93aab6a4c6efd2bc27011ba929753f,4a2e70ebd4aa15872b4a49163c91408d,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
[Unnamed 2040],,2040,149b60f2f8b729664b6765c233555b34,,,headtop_efhd,,,,,root,,,,,,,,,,,
プラムカチューシャ,Plum Blossom Headband,2041,1bd5a9c502f923cd6c7a1819342e7185,ba350bb4d3b5ca03bed945ce8b2aa01d,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
[Unnamed 2050],,2050,cfdec9a2f7adbcf781c17197bbb86556,,,c_backadd,,,,,root,,,,,,,,,,,
火炎輪,Flame Wheel,2051,85e651e2d999522093bf4f0252274a13,902214ff92a043e17165d4120c08c130,,spine2,,,,,root,,,,,,,,,,,
[Unnamed 2060],,2060,ba2f2725cc7d41292ba7872f2bac8d99,,,c_backadd,,,,,root,,,,,,,,,,,
武人マント,Warrior's Cape,2061,7fa553a72a0cc66f4dec1a231a1392f2,7084399032be7db234d8d61b1d4d1bce,,spine2,,,,,root,,,,,,,,,,,
武人マントＢ,Warrior's Cape B,2062,e2a6f3b1a33bb12d79abebb9b87139b6,bed8faa36b2951c4b30d00b3a1deb062,,spine2,,,,,root,,,,,,,,,,,
[Unnamed 2070],,2070,d182db73c8481aee91c1d8ed65c90a4f,,,hip,,,,,root,,,,,,,,,,,
帯刀ベルト,Scabbard Belt,2071,c9e4289dab681a52842577f32e2ff513,f1f14393d5b42c2c916f18483d441426,,hip,,,,,root,,,,,,,,,,,
[Unnamed 2080],,2080,31b6efb86b885261759b903e5fd22d51,,,hip,,,,,root,,,,,,,,,,,
ベアランタン,Bear Lantern,2081,4b7e723ddd12330812c03ed2a49ec9dd,18e14627ef20db0f644776a4f795fc16,,hip,,,,,root,,,,,,,,,,,
パンダランタン,Panda Lantern,2082,9b1d150b8335973c68ac87a6d8030f57,07b2b794e20991ec3b383eb7e6ace41f,,hip,,,,,root,,,,,,,,,,,
[Unnamed 2090],,2090,f0c37bd710ead6e9d7bc54a008985911,,,spine1_efce,,,,,root,,,,,,,,,,,
[Unnamed 2100],,2100,cd22f240b8e86c8171e3cd3c7e8aaae1,,,headtop_efhd,,,,,root,,,,,,,,,,,
[Unnamed 2110],,2110,71984b9f586b94a560a5218e0e806601,,,headtop_efhd,,,,,root,,,,,,,,,,,
[Unnamed 2120],,2120,56f28be2fafd0fa59ddd67f5492eb4a4,,,headtop_efhd,,,,,root,,,,,,,,,,,
[Unnamed 2130],,2130,87cc43243a812380014c6c3c915b909f,,,spine2,,,,,root,,,,,,,,,,,
[Unnamed 2140],,2140,976a0d8c6f1baf3b0b4675b9b47b04e3,,,hip,r_calf,l_calf,,,root,r_calf,l_calf,,,,,,,,,
クロクマリュック,Black Bear Backpack,2150,b3fac58c557adff0d2d64876ba115936,5113e3028a523510f642f49374546c11,,c_backadd,,,,,root,,,,,,,,,,,
[Unnamed 2160],,2160,949d4fba4289e7481b5c7d1116ec2cff,,,headtop_efhd,,,,,root,,,,,,,,,,,
[Unnamed 2170],,2170,31104e765dcb9d87146f4f4c59107be9,,,headtop_efhd,,,,,root,,,,,,,,,,,
リュウシヘルム,Dragon Knight Helm,2171,42ee26bd052a64dfb26f52dcd04e0a44,39175fbdd2c232f0377fbd596632aa50,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
リュウシヘルムＢ,Dragon Knight Helm B,2172,01722f34a9ef0fd33591ba83afda9cb0,6f099a2a395960fb8aeb93fc857addb8,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
[Unnamed 2180],,2180,1a8b7cf427c0de97dda30f4adf2e1150,,,headtop_efhd,,,,,root,,,,,,,,,,,
リュミオカンムリ,Lumio Coronet,2181,68108e43b37ee25f76dc5c998f975b5c,cf5eaa092a8f2b658a33bf62f5fb33d3,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
リュミオカンムリＢ,Lumio Coronet B,2182,6718f0095b8278c8397207185ad03577,bb7cbc2cde6c5d2d0b76084b26fe242e,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
[Unnamed 2900],,2900,61ccb5f12907f0e24a1f8c852ac60617,,,spine2,,,,,root,,,,,,,,,,,
[Unnamed 2901],,2901,d7c8e73f00b45cdc96a5584d3a21e223,400f859fe2517bf58fd3db066aef8c49,,headtop_efhd,,,,,root,,,,,,,,,,,
[Unnamed 2902],,2902,729997405e900c1a2316549ac796f882,9938087396cc691289edc2c7e0c9dd01,,spine2,,,,,root,,,,,,,,,,,
[Unnamed 2903],,2903,88bb3173bd7ca3051febf624b2a73fb7,,,spine2,r_clavicle,l_clavicle,spine2,,root,r_clavicle_ac,l_clavicle_ac,spine2_front_ac,,,,,,,,
[Unnamed 2904],,2904,09e9616ec77d67d43907a4c6253734be,,,spine2,r_upperarm,l_upperarm,,,root,r_upperarm_ac,l_upperarm_ac,,,,,,,,,
[Unnamed 2905],,2905,9fdf7404924e7abb302e371887665bd0,4fe9c1dbf910421895e12d146d657c1b,,hip,l_thigh,r_thigh,spine1_efce,,root,l_thigh_ac,r_thigh_ac,spine1_efce_ac,,,,,,,,
[Unnamed 2906],,2906,95b9f0dd28bc987527c79976475ddf58,,,hem_01,hem_03,hem_05,hem_07,,root,ac_02,ac_03,ac_04,,,,,,,,
[Unnamed 2907],,2907,ec424f3b451d9d29a32252b41e3f46a1,,,hem_02,hem_04,hem_06,hem_08,,root,ac_02,ac_03,ac_04,,,,,,,,
[Unnamed 2908],,2908,9444b6b826be9edbba57c2560e690e3d,,,l_breast,c_breast,r_breast,spine2,,root,ac_02,ac_03,ac_04,,,,,,,,
[Unnamed 2909],,2909,00fff094824426c87de9ef6e3d3e42d9,,,l_breast_top,c_breast_top,r_breast_top,spine2,,root,ac_02,ac_03,ac_04,,,,,,,,
[Unnamed 2910],,2910,2a3ad00adea5a2fd9a4498e2e488a9f2,,,hip,crotch,crotch,hip,,root,crotch_ac_l,crotch_ac_r,hip_ac_front,,,,,,,,
[Unnamed 2990],,2990,26783dfb249b9e747e3d2a0f2d20e176,,,spine2,,,,,root,,,,,,,,,,,
[Unnamed 2991],,2991,9cbcec8233745bf739c30e478383309b,,,spine2,l_clavicle,r_clavicle,,,root,acl_clavicle,acr_clavicle,,,,,,,,,
[Unnamed 2992],,2992,9baecbe38d41149790a1b5ec66b3d98f,,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
[Unnamed 2993],,2993,e339c7bc546999d8a01c5453fc354d82,,,l_forearm,l_hand,r_forearm,r_hand,,root,acl_hand,acr_forearm,acr_hand,,,,,,,,
[Unnamed 2994],,2994,f0bd8631d97406b61f4449ffda72cc61,,,r_calf,r_foot_effr,l_calf,l_foot_effl,,root,acr_foot_effr,acl_calf,acl_foot_effl,,,,,,,,
[Unnamed 2995],,2995,db4429fede9fc2ad86232ef5a2121660,,,head,head,,,,root,pos_l,,,,,,,,,,
スイカヘッド,Watermelon Head,3000,5abebfdfdea42717968f7293d66392a6,36974ca5305e0b3217ecc9ec88a88db8,,head2,,,,,root,,,,,,,,,,,
[Unnamed 3010],,3010,91c7a33dccd660897d25d51c577379f8,049894a857001170171abce3237bdab8,,headtop_efhd,,,,,root,,,,,,,,,,,
エアリーリボン,Airy Ribbon,3011,dc27aec16e556d4f77fedfd003075d2e,1236b4e12a966820aa0a2099103dd964,,headtop_efhd,,,,,root,,,,,,,,,,,
ホワイトエアリーリボン,Airy Ribbon: White,3012,545df0ee2a2b5f760451d66c2f1774ce,032b20688898d6314582c82c9d198c8d,,headtop_efhd,,,,,root,,,,,,,,,,,
ブラックエアリーリボン,Black Airy Ribbon,3013,f2dbf242da90af3fb41282c84b0b9a85,b9692d531f7fa288818c33c4194af029,,headtop_efhd,,,,,root,,,,,,,,,,,
トウシャカブト,Tousha Helmet,3020,a1b2b8294c64b327e964ed77aefa693d,2031f9e94b33dabbbb173f18cc633df3,,head2,,,,,root,,,,,,,,,,,
トウシャカブト葉,Tousha Helmet: Leaf,3021,abdc17c8420fd0bc4da9d549e6244562,a2143bde90059f66cd3255eadef635dd,,head2,,,,,root,,,,,,,,,,,
トウシャカブト影,Tousha Helmet: Shadow,3022,fe841a3120838a22e72a882e7cc78b49,49ed3e994d034bf37ebf6b54ef54e8f7,,head2,,,,,root,,,,,,,,,,,
トウシャカブト雅,Tousha Helmet: Grace,3023,770a0b5a683a909b0c80461aed056c90,8867ef01353c08ca940bd1eabae02f4b,,head2,,,,,root,,,,,,,,,,,
オウカカザリ,Ouka Hair Ornament,3030,e7097f83ef05e2bec236f9a0c72aff6c,b12ebd4d71a37196c9ff25b04353f431,,head2,headtop_efhd,,,,root,base,,,,,,,,,,
オウカカザリ影,Ouka Hair Ornament: Shadow,3031,2c512f006c99f98f8cdc1da1eb4952b5,6d4651dd7e9863a53e7eaa32f2f3daba,,head2,headtop_efhd,,,,root,base,,,,,,,,,,
オウカカザリ月,Ouka Hair Ornament: Moon,3032,b61479a519f1956d1d9b0b0a8acb1388,b77c1e00512b326ccab52a8bfcbbb722,,head2,headtop_efhd,,,,root,base,,,,,,,,,,
[Unnamed 3033],,3033,52c3881ec80bc4b2b74f0db0bc90ddbc,fdd860bcae8e5ce562a6a9893e80e0b2,,head2,headtop_efhd,,,,root,base,,,,,,,,,,
オウカカザリ雅,Ouka Hair Ornament: Grace,3034,a2da2f06174ab0f1e7e5748b7c63a75f,88468ae9113bbd2c44077e145ca59e03,,head2,headtop_efhd,,,,root,base,,,,,,,,,,
ウタヒメカンムリ,Diva's Crown,3040,f5d1d66579f9cd7d7e9ada0f6ba75def,e246539ec4524a92172f4a4d6f48cb78,,head2,headtop_efhd,,,,root,base,,,,,,,,,,
[Unnamed 3041],,3041,47a18b97bd6a38c29ccccf4102b3505c,0af3de73150bc871ae21cbb884be25ca,,head2,headtop_efhd,,,,root,base,,,,,,,,,,
ウタヒメカンムリＢ,Diva's Crown B,3042,037a5210ca29e0bc282dcc9751af23d1,f74fa554e3244222814284ffd1c8c2a3,,head2,headtop_efhd,,,,root,base,,,,,,,,,,
ディーラーインカム,Dealer's Headset,3050,e668c71e92d28ad3dd0d0da88d3ca04e,ba0e3efa99afe949cc23764de7ebf2ad,,head2,head2,,,,root,pos_l,,,,,,,,,,
ディーラーインカムＢ,Dealer's Headset B,3051,13da84b778551ec87ad4e09369b76cb8,8e6285e080c798b3806396692d4bb6f4,,head2,head2,,,,root,pos_l,,,,,,,,,,
[Unnamed 3060],,3060,12059aaa82857d7478f7d56345839e8b,cde3764d67600e2a19d7ba6a32401dd6,,head2,headtop_efhd,,,,root,base,,,,,,,,,,
スクナヒメの角,Sukunahime's Horn,3061,e46b4cc7a17832c6b6a87797e2ca03ee,d2b51979bc68e7290079fa6a2aeff916,,head2,headtop_efhd,,,,root,base,,,,,,,,,,
スクナヒメの角７１１,,3062,a09e8a913e4fed0f00a1c3e2836a4eea,ce37c3fcff1ce8c20fc7ae3d1ad61175,,head2,headtop_efhd,,,,root,base,,,,,,,,,,
[Unnamed 3070],,3070,3fc1a98c37dfb4096c8d53f820c6d020,,,head2,headtop_efhd,headtop_efhd,,,root,pos_r,pos_l,,,,,,,,,
コトシロの眼帯,Kotoshiro Blindfold,3080,83ad07061075ab195257f30cac95d897,e8f26f1f215c6698c817e48c2a3fc48b,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
コトシロの眼帯７１１,,3081,049236321baa400e1f59c63f1ab10d4e,6533d06f2e0f150995e6c4223a0483bd,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
コトシロの眼帯Ｂ,Kotoshiro Blindfold B,3082,8fb6c169dca5d208d5137798bbd40933,5b41c93feab4641d7c27ad59d3cc9fe8,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
コトシロの顎当て,Kotoshiro Chin Guard,3090,e03937183aee7cc713b6a557dc1a588d,c7606d0eb759122bc901dcaf8234191d,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
コトシロの顎当て７１１,,3091,eebac4a3bef7bb5d094bcda1504c49bd,be35a6274c7fb92806caaecdf89c31f6,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
コトシロの顎当てＢ,Kotoshiro Chin Guard B,3092,3ca97ee132b1071f677d71436e6fe005,af0be677f137d9e483066b3efbaf43ba,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
オミエボシ,Omi Lacquer Cap,3100,29cba20023778cf5f8db5965223ff317,38dc916bfd57a4cede36108f9e272460,,head2,headtop_efhd,,,,root,base,,,,,,,,,,
カグラエボシ,Kagura Lacquer Cap,3110,5a30c9ac2d0ced4b7b4963b8894b2ac2,35ef5fc7abed3862d39201842a1543fc,,head2,headtop_efhd,,,,root,base,,,,,,,,,,
貝殻コサージュ,Seashell Corsage,3120,dd3e9073b90a941168941a9d408a35ff,a0f3a07ccf85223d09f0e0b3b30f850a,,headtop_efhd,,,,,root,,,,,,,,,,,
ビーチパラソル　赤,Beach Umbrella: Red,3130,b3d065049cda9865ecbb44a8d67be043,262b3b0f766a2b02c578934faf444fe6,,spine2,,,,,root,,,,,,,,,,,
ビーチパラソル　青,Beach Umbrella: Blue,3131,85a31118b5ec22c6008dabb6c610ba68,180cbbfbfc81b04f024010d667f41e2a,,spine2,,,,,root,,,,,,,,,,,
ビーチパラソル　黄,Beach Umbrella: Yellow,3132,3b7365f57f24a6eebeff99ef1e4d8cf4,3afac0108cfeb69ebe3b9b1d3dedcafa,,spine2,,,,,root,,,,,,,,,,,
亀の甲羅,Turtle Shell,3140,20336ec2db3b59c584a5a0ca57cdf2ec,fd227c9f33a42ef0e2b27a892ed714bd,,spine2,,,,,root,,,,,,,,,,,
巾着袋,Drawstring Pouch,3150,17281e9b78e3216a9dce5d83037f6f43,64c070f0fa7ce3095017079a3cf8690b,,r_forearm,,,,,root,,,,,,,,,,,
ループブレスレットＰ,Coil Bracelets: Pink,3160,823d7dd7c4b08954914f10d243c16950,73fba54a404f674aabdb2d31c38bf127,,r_forearm,l_forearm,,,,root,acl_forearm,,,,,,,,,,
ループブレスレットＢ,Coil Bracelets: Blue,3161,644e331a7c61eecf9a5087d4c27c06b9,430479f273827aacd989753fc2201767,,r_forearm,l_forearm,,,,root,acl_forearm,,,,,,,,,,
ループブレスレットＹ,Coil Bracelets: Yellow,3162,bab1761f20b3f3b29ee6b52ea393b782,bc6f8c25f38e86862f9588b225de04b8,,r_forearm,l_forearm,,,,root,acl_forearm,,,,,,,,,,
ループブレスレットＧ,Coil Bracelets: Green,3163,c7ada7d48832dbd81a3a7580a31acab4,1aa008521fbe07efd5ed2e5ec7782bf4,,r_forearm,l_forearm,,,,root,acl_forearm,,,,,,,,,,
ループアンクレットＰ,Coil Anklets: Pink,3164,94ac8d3e9a5ce44d0828ed56abb1ebea,2bf29af98ca79187cec669608b3ca0bd,,hip,r_calf,l_calf,,,root,acr_calf,acl_calf,,,,,,,,,
ループアンクレットＢ,Coil Anklets: Blue,3165,baa5b095917e80d438f5fdcb785bcc79,d37d220637dc7b79f8ce741752249e05,,hip,r_calf,l_calf,,,root,acr_calf,acl_calf,,,,,,,,,
ループアンクレットＹ,Coil Anklets: Yellow,3166,ccfd5a39ff94755089b0a4eef192fc14,8c7941aa3301df6f1f3eec07c082d28b,,hip,r_calf,l_calf,,,root,acr_calf,acl_calf,,,,,,,,,
ループアンクレットＧ,Coil Anklets: Green,3167,befcedd088f803f5007acb6a42e56833,4e1abc34215905327101f4a063338cd9,,hip,r_calf,l_calf,,,root,acr_calf,acl_calf,,,,,,,,,
カブトホーン,Rhino Beetle Horn,3170,0f7aa137b1c9b563fa9cda2ecee366b7,afb8328b84a3842440c6c54cfaeba349,,headtop_efhd,,,,,root,,,,,,,,,,,
